BERKELEY COLLEGE
11/2013,98403.97718588356,98403.97718588356,98403.97718588357,98406.31285780598
10/2013,94766.58587963488,94766.58587963488,94766.58587963486,94757.47894278244
09/2013,91962.97456766541,91962.97456766541,91962.97456766543,91955.85886452737
08/2013,106061.75173282923,106061.75173282923,106061.75173282926,106076.27666451197
07/2013,103324.53436213612,103324.53436213612,103324.53436213611,103337.2781065089
06/2013,107020.210626768,107020.210626768,107020.210626768,107026.74357629786
05/2013,57701.01618948263,57701.01618948263,57701.01618948263,57699.167657550526
04/2013,93565.41796296359,93565.41796296359,93565.41796296359,93558.24146633019
03/2013,88964.3291813083,88964.3291813083,88964.32918130829,88970.69037366302
02/2013,92690.92528042915,92690.92528042915,92690.92528042913,92690.05847953215
01/2013,87496.12621495986,87496.12621495986,87496.12621495988,87496.61338390679
12/2012,99053.7736556586,99053.7736556586,99053.77365565862,99054.33563071006
11/2012,101228.79276641272,101228.79276641272,101228.79276641273,101237.81525607305
10/2012,104804.18582527351,104804.18582527351,104804.18582527351,104821.37670636075
09/2012,107025.31908387724,107025.31908387724,107025.31908387724,107027.73341077392
08/2012,103813.48456206679,103813.48456206679,103813.4845620668,103797.67291532001
07/2012,96675.46563786388,96675.46563786388,96675.46563786388,96662.72189349112
06/2012,92979.789373232,92979.789373232,92979.78937323201,92973.25642370216
05/2012,53440.74803910204,53440.74803910204,53440.74803910204,53448.27586206896
04/2012,90445.32763365527,90445.32763365527,90445.32763365527,90450.258998539
03/2012,85685.80643064289,85685.80643064289,85685.80643064287,85678.56646756495
02/2012,92736.53234300854,92736.53234300854,92736.53234300854,92731.82957393484
01/2012,89034.3710381744,89034.3710381744,89034.3710381744,89040.91032240585
12/2011,96322.59193520162,96322.59193520162,96322.59193520164,96313.5117807341
11/2011,100367.2300477037,100367.2300477037,100367.2300477037,100355.87188612099
10/2011,100429.22829509163,100429.22829509163,100429.22829509161,100421.14435085683
09/2011,101011.70634845733,101011.70634845733,101011.70634845734,101016.4077246987
08/2011,90124.76370510396,90124.76370510396,90124.76370510398,90126.05042016809
newline
DAVENPORT COLLEGE
05/2014,68668.92879287836,68668.92879287836,68668.92879287836,68661.00963612829
04/2014,103764.91765016735,103764.91765016735,103764.91765016735,103772.86585365854
03/2014,103438.77799274767,103438.77799274767,103438.77799274767,103422.00240609546
02/2014,102110.55333325779,102110.55333325779,102110.55333325779,102105.12552301255
01/2014,100219.66398406107,100219.66398406107,100219.66398406106,100206.6649444588
12/2013,100234.65525456949,100234.65525456949,100234.6552545695,100221.33075114121
11/2013,101329.16071022801,101329.16071022801,101329.16071022802,101327.66861391396
10/2013,96419.25600844598,96419.25600844598,96419.25600844597,96417.05481906125
09/2013,100177.38179060824,100177.38179060824,100177.38179060825,100175.02187773472
08/2013,106127.29190329385,106127.29190329385,106127.29190329385,106132.95880149816
07/2013,107154.41468459765,107154.41468459765,107154.41468459764,107140.90287277702
06/2013,101064.69724856138,101064.69724856138,101064.69724856137,101075.2688172043
05/2013,64805.8653255935,64805.8653255935,64805.865325593506,64806.55832014957
04/2013,95284.97666020786,95284.97666020786,95284.97666020786,95274.39024390244
03/2013,97039.40127668942,97039.40127668942,97039.40127668942,97045.84948536291
02/2013,96957.68694686504,96957.68694686504,96957.68694686504,96966.5271966527
01/2013,97493.8717945848,97493.8717945848,97493.87179458479,97494.18754843708
12/2012,97402.60907873088,97402.60907873088,97402.6090787309,97399.36367409046
11/2012,97158.74280553294,97158.74280553294,97158.74280553295,97145.51248008497
10/2012,107210.39393876663,107210.39393876663,107210.39393876663,107201.71981368684
09/2012,96834.20895845746,96834.20895845746,96834.20895845746,96837.10463807975
08/2012,91907.35031640435,91907.35031640435,91907.35031640435,91900.74906367043
07/2012,92845.58531540235,92845.58531540235,92845.58531540234,92859.09712722297
06/2012,98935.30275143862,98935.30275143862,98935.3027514386,98924.73118279569
05/2012,66525.20588152815,66525.20588152815,66525.20588152815,66532.43204372213
04/2012,100950.1056896248,100950.1056896248,100950.1056896248,100952.74390243902
03/2012,99521.82073056293,99521.82073056293,99521.82073056295,99532.14810854163
02/2012,100931.75971987715,100931.75971987715,100931.75971987717,100928.34728033472
01/2012,102286.46422135414,102286.46422135414,102286.46422135412,102299.1475071041
12/2011,102362.73566669963,102362.73566669963,102362.73566669965,102379.30557476827
11/2011,101512.09648423904,101512.09648423904,101512.09648423905,101526.81890600106
10/2011,96370.35005278738,96370.35005278738,96370.35005278738,96381.22536725189
09/2011,102988.4092509343,102988.4092509343,102988.4092509343,102987.87348418552
08/2011,101965.3577803018,101965.3577803018,101965.35778030181,101966.29213483148
newline
EZRA STILES COLLEGE
05/2014,83932.35589583048,83932.35589583048,83932.35589583048,83928.31945816285
04/2014,121233.96497800673,121233.96497800673,121233.96497800674,121237.47790218033
03/2014,119998.1020193364,119998.1020193364,119998.10201933637,120000.0
02/2014,119029.14811825857,119029.14811825857,119029.14811825856,119031.3111545988
01/2014,118400.41373509588,118400.41373509588,118400.41373509588,118392.59971167707
12/2013,105029.1362963248,105029.1362963248,105029.1362963248,105017.42160278748
11/2013,106590.78289838978,106590.78289838978,106590.78289838979,106586.57829328916
10/2013,115867.89315742519,115867.89315742519,115867.89315742516,115859.40848692671
09/2013,108895.86587090588,108895.86587090588,108895.8658709059,108880.15184381777
08/2013,162941.47537230508,162941.47537230508,162941.47537230508,162960.33994334278
07/2013,126257.95794123653,126257.95794123653,126257.95794123654,126235.94036097307
06/2013,113472.93559857763,113472.93559857763,113472.93559857765,113472.07009857614
05/2013,60674.772300226614,60674.772300226614,60674.772300226614,60674.47438972767
04/2013,88313.458547273,88313.458547273,88313.458547273,88320.56570418384
03/2013,89727.898590318,89727.898590318,89727.898590318,89726.44376899696
02/2013,90889.36905040828,90889.36905040828,90889.36905040826,90887.96477495108
01/2013,87488.77573057207,87488.77573057207,87488.77573057206,87506.00672753484
12/2012,102400.68795177744,102400.68795177744,102400.68795177744,102404.18118466901
11/2012,101870.85606035862,101870.85606035862,101870.85606035862,101864.12593206296
10/2012,111673.74084187191,111673.74084187191,111673.7408418719,111658.80840120018
09/2012,104352.84572139606,104352.84572139606,104352.84572139606,104365.5097613883
08/2012,137058.52462769492,137058.52462769492,137058.52462769492,137039.66005665722
07/2012,73742.04205876347,73742.04205876347,73742.04205876349,73764.05963902693
06/2012,86527.06440142237,86527.06440142237,86527.06440142238,86527.92990142388
05/2012,55392.8718039429,55392.8718039429,55392.8718039429,55397.206152109495
04/2012,90452.57647472028,90452.57647472028,90452.57647472028,90441.95639363582
03/2012,90273.9993903456,90273.9993903456,90273.9993903456,90273.55623100305
02/2012,90081.48283133314,90081.48283133314,90081.48283133312,90080.7240704501
01/2012,94110.81053433206,94110.81053433206,94110.81053433206,94101.3935607881
12/2011,92570.17575189778,92570.17575189778,92570.17575189778,92578.39721254355
11/2011,91538.36104125158,91538.36104125158,91538.3610412516,91549.29577464791
10/2011,72458.36600070291,72458.36600070291,72458.36600070291,72481.78311187313
09/2011,86751.28840769806,86751.28840769806,86751.28840769807,86754.33839479391
08/2011,0.0,0.0,0.0,0.0
newline
JONATHAN EDWARDS COL
05/2014,65051.215914428634,65051.215914428634,65051.21591442863,65043.06504306504
04/2014,99837.57601189421,99837.57601189421,99837.57601189421,99856.58409387222
03/2014,100292.75081209508,100292.75081209508,100292.75081209508,100298.85654885657
02/2014,103866.16516668689,103866.16516668689,103866.16516668689,103871.38263665595
01/2014,102085.30185634749,102085.30185634749,102085.3018563475,102082.51473477407
12/2013,101982.4826841637,101982.4826841637,101982.48268416371,101986.84571115374
11/2013,103068.83586664053,103068.83586664053,103068.83586664054,103069.61212432571
10/2013,101883.43142872024,101883.43142872024,101883.43142872024,101889.62582905768
09/2013,102444.35764554895,102444.35764554895,102444.35764554895,102450.98039215687
08/2013,112053.55293571824,112053.55293571824,112053.55293571824,112063.30247835175
07/2013,110204.10683196069,110204.10683196069,110204.1068319607,110191.36626613262
06/2013,99911.33232495585,99911.33232495585,99911.33232495585,99892.58861439313
05/2013,66799.89122283661,66799.89122283661,66799.89122283661,66795.36679536679
04/2013,97405.55714321889,97405.55714321889,97405.5571432189,97392.43807040417
03/2013,95350.95847048517,95350.95847048517,95350.95847048517,95348.23284823286
02/2013,96271.58079550076,96271.58079550076,96271.58079550078,96270.0964630225
01/2013,97875.81224288061,97875.81224288061,97875.81224288061,97878.19253438115
12/2012,95822.91088521748,95822.91088521748,95822.91088521748,95820.77281446972
11/2012,96430.44245264526,96430.44245264526,96430.44245264528,96442.33239147186
10/2012,99823.94916401897,99823.94916401897,99823.94916401895,99824.80290326617
09/2012,101410.67579915046,101410.67579915046,101410.67579915046,101395.17345399698
08/2012,100476.375897865,100476.375897865,100476.375897865,100462.82472379816
07/2012,89795.89316803931,89795.89316803931,89795.89316803933,89808.63373386738
06/2012,100088.66767504415,100088.66767504415,100088.66767504415,100107.41138560689
05/2012,68148.89286273476,68148.89286273476,68148.89286273475,68161.56816156817
04/2012,102756.8668448869,102756.8668448869,102756.8668448869,102750.97783572359
03/2012,104356.29071741976,104356.29071741976,104356.29071741976,104352.9106029106
02/2012,99862.25403781234,99862.25403781234,99862.25403781234,99858.52090032156
01/2012,100038.88590077191,100038.88590077191,100038.8859007719,100039.2927308448
12/2011,102194.6064306188,102194.6064306188,102194.6064306188,102192.38147437654
11/2011,100500.7216807142,100500.7216807142,100500.7216807142,100488.05548420241
10/2011,98292.61940726079,98292.61940726079,98292.6194072608,98285.57126767615
09/2011,96144.96655530058,96144.96655530058,96144.96655530058,96153.84615384617
08/2011,87470.07116641673,87470.07116641673,87470.07116641673,87473.87279785011
newline
MORSE COLLEGE
05/2014,83932.35589583048,83932.35589583048,83932.35589583048,83928.31945816285
04/2014,121233.96497800673,121233.96497800673,121233.96497800674,121237.47790218033
03/2014,119998.1020193364,119998.1020193364,119998.10201933637,120000.0
02/2014,119029.14811825857,119029.14811825857,119029.14811825856,119031.3111545988
01/2014,118400.41373509588,118400.41373509588,118400.41373509588,118406.82446233329
12/2013,105029.1362963248,105029.1362963248,105029.1362963248,105041.82156133829
11/2013,106590.78289838978,106590.78289838978,106590.78289838979,106586.57829328916
10/2013,115867.89315742519,115867.89315742519,115867.89315742516,115875.96456130322
09/2013,108895.86587090588,108895.86587090588,108895.8658709059,108894.91525423729
08/2013,135103.33907439304,135103.33907439304,135103.339074393,135114.5038167939
07/2013,126257.95794123653,126257.95794123653,126257.95794123654,126235.94036097307
06/2013,113472.93559857763,113472.93559857763,113472.93559857765,113472.07009857614
05/2013,60674.772300226614,60674.772300226614,60674.772300226614,60674.47438972767
04/2013,88313.458547273,88313.458547273,88313.458547273,88320.56570418384
03/2013,89727.898590318,89727.898590318,89727.898590318,89726.44376899696
02/2013,90889.36905040828,90889.36905040828,90889.36905040826,90887.96477495108
01/2013,87488.77573057207,87488.77573057207,87488.77573057206,87480.47578997957
12/2012,102400.68795177744,102400.68795177744,102400.68795177744,102393.12267657992
11/2012,101870.85606035862,101870.85606035862,101870.85606035862,101864.12593206296
10/2012,111673.74084187191,111673.74084187191,111673.7408418719,111674.7642183481
09/2012,104352.84572139606,104352.84572139606,104352.84572139606,104338.98305084747
08/2012,113642.42457914329,113642.42457914329,113642.42457914329,113623.01820317088
07/2012,73742.04205876347,73742.04205876347,73742.04205876349,73764.05963902693
06/2012,86527.06440142237,86527.06440142237,86527.06440142238,86527.92990142388
05/2012,55392.8718039429,55392.8718039429,55392.8718039429,55397.206152109495
04/2012,90452.57647472028,90452.57647472028,90452.57647472028,90441.95639363582
03/2012,90273.9993903456,90273.9993903456,90273.9993903456,90273.55623100305
02/2012,90081.48283133314,90081.48283133314,90081.48283133312,90080.7240704501
01/2012,94110.81053433206,94110.81053433206,94110.81053433206,94112.69974768713
12/2011,92570.17575189778,92570.17575189778,92570.17575189778,92565.05576208177
11/2011,91538.36104125158,91538.36104125158,91538.3610412516,91549.29577464791
10/2011,72458.36600070291,72458.36600070291,72458.36600070291,72449.27122034866
09/2011,86751.28840769806,86751.28840769806,86751.28840769807,86766.10169491525
08/2011,51254.236346463695,51254.236346463695,51254.23634646369,51262.47798003523
newline
PIERSON COLLEGE
05/2014,66716.38965660849,66716.38965660849,66716.38965660849,66731.36645962733
04/2014,101127.13273362876,101127.13273362876,101127.13273362876,101101.74983797796
03/2014,102206.97274493879,102206.97274493879,102206.97274493882,102208.36142953472
02/2014,100185.76588486275,100185.76588486275,100185.76588486272,100192.6782273603
01/2014,102451.56623474651,102451.56623474651,102451.56623474651,102434.30598097695
12/2013,99866.23332192953,99866.23332192953,99866.23332192953,99877.21452376776
11/2013,101641.11423018786,101641.11423018786,101641.11423018783,101652.07335205685
10/2013,100243.34360921552,100243.34360921552,100243.34360921552,100237.7555872563
09/2013,100916.99792643375,100916.99792643375,100916.99792643373,100913.90091390091
08/2013,95054.10469162237,95054.10469162237,95054.10469162239,95021.56017248139
07/2013,102195.22978475859,102195.22978475859,102195.22978475859,102194.65648854962
06/2013,79191.09063169794,79191.09063169794,79191.09063169794,79202.2792022792
05/2013,66003.86173475183,66003.86173475183,66003.86173475183,65993.78881987577
04/2013,98608.62638995127,98608.62638995127,98608.62638995126,98622.81270252755
03/2013,98412.1764920576,98412.1764920576,98412.17649205762,98415.37424140258
02/2013,94709.58808842833,94709.58808842833,94709.58808842833,94701.34874759153
01/2013,92457.85633413008,92457.85633413008,92457.85633413008,92471.38481379977
12/2012,95779.33629832364,95779.33629832364,95779.33629832363,95772.67146114718
11/2012,99659.98124256713,99659.98124256713,99659.9812425671,99669.58532958866
10/2012,101045.72819106338,101045.72819106338,101045.7281910634,101046.12458392773
09/2012,102917.3794876446,102917.3794876446,102917.37948764459,102934.10293410294
08/2012,113166.74951248422,113166.74951248422,113166.74951248421,113190.90552724423
07/2012,97804.77021524141,97804.77021524141,97804.77021524143,97805.34351145041
06/2012,120808.90936830206,120808.90936830206,120808.90936830206,120797.7207977208
05/2012,67279.74860863968,67279.74860863968,67279.74860863968,67274.84472049688
04/2012,100264.24087641998,100264.24087641998,100264.24087641998,100275.4374594945
03/2012,99380.8507630036,99380.8507630036,99380.85076300363,99376.26432906273
02/2012,105104.64602670894,105104.64602670894,105104.64602670893,105105.97302504818
01/2012,105090.57743112341,105090.57743112341,105090.57743112341,105094.30920522327
12/2011,104354.43037974685,104354.43037974685,104354.43037974683,104350.11401508508
11/2011,98698.904527245,98698.904527245,98698.904527245,98678.34131835456
10/2011,98710.9281997211,98710.9281997211,98710.9281997211,98716.11982881598
09/2011,96165.62258592164,96165.62258592164,96165.62258592164,96151.99615199614
08/2011,91779.14579589339,91779.14579589339,91779.14579589339,91787.53430027442
newline
SAYBROOK COLLEGE
05/2014,64125.4007837549,64125.4007837549,64125.40078375491,64115.168539325845
04/2014,97158.36728057735,97158.36728057735,97158.36728057737,97149.92002326595
03/2014,92674.69704665845,92674.69704665845,92674.69704665845,92654.78971962616
02/2014,94527.9806139884,94527.9806139884,94527.98061398842,94517.04545454546
01/2014,97102.32065617316,97102.32065617316,97102.32065617316,97095.79540528824
12/2013,95589.09435660727,95589.09435660727,95589.09435660727,95591.18236472945
11/2013,96546.49535225927,96546.49535225927,96546.49535225927,96547.73941932687
10/2013,95195.32101982483,95195.32101982483,95195.32101982483,95189.90851122816
09/2013,97959.03737533341,97959.03737533341,97959.0373753334,97951.23358822681
08/2013,98745.43050478339,98745.43050478339,98745.43050478338,98722.76483846734
07/2013,87431.45040675203,87431.45040675203,87431.45040675203,87422.09631728046
06/2013,96587.11528429839,96587.11528429839,96587.11528429839,96566.92913385828
05/2013,65794.69693114153,65794.69693114153,65794.69693114155,65800.56179775282
04/2013,99156.36205977725,99156.36205977725,99156.36205977725,99156.60898647665
03/2013,96945.06929830926,96945.06929830926,96945.06929830927,96948.0140186916
02/2013,100401.13045856505,100401.13045856505,100401.13045856505,100397.72727272728
01/2013,97871.38575300177,97871.38575300177,97871.38575300177,97876.02947550932
12/2012,101289.94570161746,101289.94570161746,101289.94570161747,101279.48204100509
11/2012,101620.42852528443,101620.42852528443,101620.42852528443,101617.79575328615
10/2012,103291.70158300138,103291.70158300138,103291.7015830014,103299.14056002219
09/2012,105653.64269862273,105653.64269862273,105653.64269862272,105655.74953109221
08/2012,113137.59041767131,113137.59041767131,113137.59041767131,113148.00901577761
07/2012,112568.54959324797,112568.54959324797,112568.54959324797,112577.90368271955
06/2012,103412.88471570161,103412.88471570161,103412.88471570163,103433.07086614173
05/2012,70079.90228510357,70079.90228510357,70079.90228510357,70084.26966292135
04/2012,103685.27065964538,103685.27065964538,103685.2706596454,103693.4709902574
03/2012,110380.2336550323,110380.2336550323,110380.2336550323,110397.19626168224
02/2012,105070.88892744656,105070.88892744656,105070.88892744655,105085.22727272728
01/2012,105026.29359082507,105026.29359082507,105026.29359082507,105028.17511920242
12/2011,103120.95994177528,103120.95994177528,103120.95994177528,103129.33559426546
11/2011,101833.0761224563,101833.0761224563,101833.0761224563,101834.46482738697
10/2011,101512.97739717379,101512.97739717379,101512.97739717379,101510.95092874966
09/2011,96387.31992604386,96387.31992604386,96387.31992604386,96393.01688068101
08/2011,88116.97907754531,88116.97907754531,88116.9790775453,88129.22614575508
newline
SILLIMAN COLLEGE
05/2014,65625.63803963974,65625.63803963974,65625.63803963974,65617.81863178362
04/2014,101273.511359563,101273.511359563,101273.51135956301,101264.45643793371
03/2014,101933.68674004806,101933.68674004806,101933.68674004806,101940.36914339803
02/2014,98377.62467555824,98377.62467555824,98377.62467555824,98380.56680161944
01/2014,97879.9278675681,97879.9278675681,97879.92786756808,97884.76716653512
12/2013,94144.84465985565,94144.84465985565,94144.84465985563,94147.37528529509
11/2013,96391.60203783626,96391.60203783626,96391.60203783626,96389.56310679611
10/2013,94344.64213023687,94344.64213023687,94344.64213023688,94333.91003460207
09/2013,96091.1051444792,96091.1051444792,96091.10514447918,96079.2761740629
08/2013,101276.65622056765,101276.65622056765,101276.65622056766,101283.56696503969
07/2013,103182.03952781556,103182.03952781556,103182.03952781556,103178.71438662586
06/2013,98290.99575655408,98290.99575655408,98290.9957565541,98282.38719068414
05/2013,64763.0714629603,64763.0714629603,64763.0714629603,64769.31235637263
04/2013,92433.04224292818,92433.04224292818,92433.04224292819,92428.68157286047
03/2013,97362.49988749786,97362.49988749786,97362.49988749786,97349.73970657833
02/2013,98574.12148165253,98574.12148165253,98574.12148165252,98567.42447835568
01/2013,98553.97437542635,98553.97437542635,98553.97437542633,98547.75059194949
12/2012,105206.59716168625,105206.59716168625,105206.59716168625,105200.52168242585
11/2012,102932.14784047766,102932.14784047766,102932.14784047767,102942.96116504853
10/2012,102468.10277833743,102468.10277833743,102468.10277833746,102465.39792387543
09/2012,102063.19851066313,102063.19851066313,102063.19851066313,102068.0741059888
08/2012,98904.966192698,98904.966192698,98904.96619269802,98902.2124641108
07/2012,96817.96047218444,96817.96047218444,96817.96047218445,96821.28561337416
06/2012,101709.00424344592,101709.00424344592,101709.00424344592,101717.61280931588
05/2012,69611.29049739995,69611.29049739995,69611.29049739995,69612.86901184372
04/2012,106293.44639750884,106293.44639750884,106293.44639750884,106306.86198920588
03/2012,100703.81337245407,100703.81337245407,100703.81337245408,100709.89115002367
02/2012,103048.25384278924,103048.25384278924,103048.25384278921,103052.00872002494
01/2012,103566.09775700555,103566.09775700555,103566.09775700554,103567.4822415154
12/2011,100648.5581784581,100648.5581784581,100648.5581784581,100652.1030322791
11/2011,100676.25012168608,100676.25012168608,100676.25012168608,100667.47572815532
10/2011,103187.25509142567,103187.25509142567,103187.2550914257,103200.69204152249
09/2011,101845.69634485767,101845.69634485767,101845.69634485767,101852.64971994831
08/2011,99818.37758673434,99818.37758673434,99818.37758673435,99814.22057084953
newline
TIMOTHY DWIGHT COLL.
05/2014,64870.05562359873,64870.05562359873,64870.05562359874,64872.83450055289
04/2014,98461.48322352477,98461.48322352477,98461.48322352477,98455.03333875426
03/2014,101234.07688548994,101234.07688548994,101234.07688548992,101235.20329387544
02/2014,99463.80194066926,99463.80194066926,99463.80194066926,99473.14751869475
01/2014,104993.58364194795,104993.58364194795,104993.58364194795,104992.14522604294
12/2013,109081.12987867641,109081.12987867641,109081.1298786764,109096.1207720237
11/2013,109323.45757461427,109323.45757461427,109323.45757461427,109336.21154883972
10/2013,107736.29330642449,107736.29330642449,107736.29330642449,107719.65464702893
09/2013,105333.59982556872,105333.59982556872,105333.59982556872,105350.67500823179
08/2013,103044.62166727245,103044.62166727245,103044.62166727247,103021.49912841372
07/2013,87999.03315473553,87999.03315473553,87999.03315473552,88008.34202294057
06/2013,96222.10828692031,96222.10828692031,96222.1082869203,96213.80846325168
05/2013,65902.77466949329,65902.77466949329,65902.77466949329,65904.9023221526
04/2013,99479.3817209127,99479.3817209127,99479.38172091269,99479.5901772646
03/2013,97794.34324609948,97794.34324609948,97794.34324609947,97786.92743180649
02/2013,98595.90403217939,98595.90403217939,98595.90403217939,98606.39021074098
01/2013,96804.92344687525,96804.92344687525,96804.92344687524,96823.18031069996
12/2012,96496.54928032668,96496.54928032668,96496.54928032668,96483.85247467992
11/2012,95134.53404555292,95134.53404555292,95134.53404555292,95143.01133297358
10/2012,97550.17378629891,97550.17378629891,97550.17378629891,97562.21432199085
09/2012,99678.75572352641,99678.75572352641,99678.75572352641,99670.7276918011
08/2012,114460.67007333603,114460.67007333603,114460.67007333608,114468.33236490413
07/2012,112000.96684526447,112000.96684526447,112000.96684526447,111991.65797705944
06/2012,103777.89171307969,103777.89171307969,103777.89171307969,103786.19153674833
05/2012,69227.16970690798,69227.16970690798,69227.169706908,69222.2631772945
04/2012,102059.13505556254,102059.13505556254,102059.13505556252,102065.37648398115
03/2012,100971.57986841058,100971.57986841058,100971.57986841057,100977.86927431807
02/2012,101940.29402715137,101940.29402715137,101940.29402715135,101920.46227056421
01/2012,98201.49291117679,98201.49291117679,98201.4929111768,98184.67446325712
12/2011,94422.32084099692,94422.32084099692,94422.32084099691,94420.02675329639
11/2011,95542.0083798328,95542.0083798328,95542.0083798328,95520.77711818673
10/2011,94713.5329072766,94713.5329072766,94713.5329072766,94718.13103098018
09/2011,94987.64445090486,94987.64445090486,94987.64445090486,94978.59729996708
08/2011,82494.7082593915,82494.7082593915,82494.70825939151,82510.16850668215
newline
TRUMBULL COLLEGE
