BERKELEY COLLEGE
06/2013,87596.0,86760.0,296.02512,0.00188
05/2013,90899.0,103993.0,354.824116,0.002253
04/2013,105607.0,115399.0,393.741388,0.0025
03/2013,104006.0,111682.0,381.058984,0.00242
02/2013,104740.0,114083.0,389.251196,0.002472
01/2013,102629.0,116136.0,396.256032,0.002516
12/2012,124239.0,108338.0,369.649256,0.002347
11/2012,103966.0,112595.0,384.17414,0.002439
10/2012,110152.0,138107.0,471.221084,0.002992
09/2012,108464.0,119190.0,406.67628,0.002582
08/2012,81818.0,90628.0,309.222736,0.001963
07/2012,59595.0,78325.0,267.2449,0.001697
06/2012,66795.0,84932.0,289.787984,0.00184
05/2012,82986.0,106752.0,364.237824,0.002313
04/2012,108165.0,122260.0,417.15112,0.002649
03/2012,104639.0,114539.0,390.807068,0.002482
02/2012,103809.0,118759.0,405.205708,0.002573
01/2012,110397.0,121845.0,415.73514,0.00264
12/2011,112312.0,113855.0,388.47326,0.002467
11/2011,93421.0,117640.0,401.38768,0.002549
10/2011,71471.0,124143.0,423.575916,0.00269
09/2011,90169.0,126765.0,432.52218,0.002746
08/2011,0.0,100546.0,343.062952,0.002178
newline
EZRA STILES COLLEGE
04/2014,91996.0,144974.0,494.651288,0.003429
03/2014,92727.0,139093.0,474.585316,0.00329
02/2014,97020.0,137168.0,468.017216,0.003244
01/2014,93634.0,138890.0,473.89268,0.003285
12/2013,89423.0,127428.0,434.784336,0.003014
11/2013,96402.0,108783.0,371.167596,0.002573
10/2013,97803.0,114289.0,389.954068,0.002703
09/2013,97917.0,113186.0,386.190632,0.002677
08/2013,90168.0,97269.0,331.881828,0.002301
07/2013,89251.0,102036.0,348.146832,0.002413
06/2013,67045.0,87596.0,298.877552,0.002072
05/2013,81061.0,90899.0,310.147388,0.00215
04/2013,89755.0,105607.0,360.331084,0.002498
03/2013,88158.0,104006.0,354.868472,0.00246
02/2013,89926.0,104740.0,357.37288,0.002477
01/2013,89773.0,102629.0,350.170148,0.002428
12/2012,84022.0,124239.0,423.903468,0.002939
11/2012,90193.0,103966.0,354.731992,0.002459
10/2012,95826.0,110152.0,375.838624,0.002605
09/2012,96929.0,108464.0,370.079168,0.002566
08/2012,80852.0,81818.0,279.163016,0.001935
07/2012,72723.0,59595.0,203.33814,0.00141
06/2012,67164.0,66795.0,227.90454,0.00158
05/2012,82698.0,82986.0,283.148232,0.001963
04/2012,94686.0,108165.0,369.05898,0.002558
03/2012,96484.0,104639.0,357.028268,0.002475
02/2012,93280.0,103809.0,354.196308,0.002455
01/2012,91757.0,110397.0,376.674564,0.002611
12/2011,89609.0,112312.0,383.208544,0.002657
11/2011,94000.0,93421.0,318.752452,0.00221
10/2011,94356.0,71471.0,243.859052,0.001691
09/2011,91896.0,90169.0,307.656628,0.002133
08/2011,70386.0,0.0,0.0,0.0
newline
JONATHAN EDWARDS COL
04/2014,144974.0,91996.0,313.890352,0.002553
03/2014,139093.0,92727.0,316.384524,0.002573
02/2014,137168.0,97020.0,331.03224,0.002692
01/2014,138890.0,93634.0,319.479208,0.002598
12/2013,127428.0,89423.0,305.111276,0.002481
11/2013,108783.0,96402.0,328.923624,0.002675
10/2013,114289.0,97803.0,333.703836,0.002714
09/2013,113186.0,97917.0,334.092804,0.002717
08/2013,97269.0,90168.0,307.653216,0.002502
07/2013,102036.0,89251.0,304.524412,0.002476
06/2013,87596.0,67045.0,228.75754,0.00186
05/2013,90899.0,81061.0,276.580132,0.002249
04/2013,105607.0,89755.0,306.24406,0.00249
03/2013,104006.0,88158.0,300.795096,0.002446
02/2013,104740.0,89926.0,306.827512,0.002495
01/2013,102629.0,89773.0,306.305476,0.002491
12/2012,124239.0,84022.0,286.683064,0.002331
11/2012,103966.0,90193.0,307.738516,0.002503
10/2012,110152.0,95826.0,326.958312,0.002659
09/2012,108464.0,96929.0,330.721748,0.002689
08/2012,81818.0,80852.0,275.867024,0.002243
07/2012,59595.0,72723.0,248.130876,0.002018
06/2012,66795.0,67164.0,229.163568,0.001864
05/2012,82986.0,82698.0,282.165576,0.002295
04/2012,108165.0,94686.0,323.068632,0.002627
03/2012,104639.0,96484.0,329.203408,0.002677
02/2012,103809.0,93280.0,318.27136,0.002588
01/2012,110397.0,91757.0,313.074884,0.002546
12/2011,112312.0,89609.0,305.745908,0.002486
11/2011,93421.0,94000.0,320.728,0.002608
10/2011,71471.0,94356.0,321.942672,0.002618
09/2011,90169.0,91896.0,313.549152,0.00255
08/2011,36901.0,70386.0,240.157032,0.001953
newline
MORSE COLLEGE
04/2014,106648.0,144974.0,494.651288,0.003429
03/2014,103613.0,139093.0,474.585316,0.00329
02/2014,106604.0,137168.0,468.017216,0.003244
01/2014,108585.0,138890.0,473.89268,0.003285
12/2013,97303.0,127428.0,434.784336,0.003014
11/2013,105123.0,108783.0,371.167596,0.002573
10/2013,108066.0,114289.0,389.954068,0.002703
09/2013,107557.0,113186.0,386.190632,0.002677
08/2013,82865.0,97269.0,331.881828,0.002301
07/2013,109796.0,102036.0,348.146832,0.002413
06/2013,64104.0,87596.0,298.877552,0.002072
05/2013,87168.0,90899.0,310.147388,0.00215
04/2013,103992.0,105607.0,360.331084,0.002498
03/2013,99766.0,104006.0,354.868472,0.00246
02/2013,100777.0,104740.0,357.37288,0.002477
01/2013,97993.0,102629.0,350.170148,0.002427
12/2012,93321.0,124239.0,423.903468,0.002938
11/2012,103074.0,103966.0,354.731992,0.002459
10/2012,108931.0,110152.0,375.838624,0.002605
09/2012,109689.0,108464.0,370.079168,0.002565
08/2012,98655.0,81818.0,279.163016,0.001935
07/2012,105079.0,59595.0,203.33814,0.00141
06/2012,97793.0,66795.0,227.90454,0.00158
05/2012,88853.0,82986.0,283.148232,0.001963
04/2012,105738.0,108165.0,369.05898,0.002558
03/2012,100748.0,104639.0,357.028268,0.002475
02/2012,111838.0,103809.0,354.196308,0.002455
01/2012,111382.0,110397.0,376.674564,0.002611
12/2011,101676.0,112312.0,383.208544,0.002656
11/2011,102080.0,93421.0,318.752452,0.00221
10/2011,106414.0,71471.0,243.859052,0.00169
09/2011,102493.0,90169.0,307.656628,0.002133
08/2011,80010.0,36901.0,125.906212,0.000873
newline
PIERSON COLLEGE
04/2014,107565.0,106648.0,363.882976,0.00208
03/2014,102172.0,103613.0,353.527556,0.002021
02/2014,107144.0,106604.0,363.732848,0.00208
01/2014,108205.0,108585.0,370.49202,0.002118
12/2013,99817.0,97303.0,331.997836,0.001898
11/2013,107603.0,105123.0,358.679676,0.002051
10/2013,110570.0,108066.0,368.721192,0.002108
09/2013,109320.0,107557.0,366.984484,0.002098
08/2013,84638.0,82865.0,282.73538,0.001616
07/2013,74534.0,109796.0,374.623952,0.002142
06/2013,74063.0,64104.0,218.722848,0.001251
05/2013,90496.0,87168.0,297.417216,0.0017
04/2013,109777.0,103992.0,354.820704,0.002029
03/2013,106880.0,99766.0,340.401592,0.001946
02/2013,113801.0,100777.0,343.851124,0.001966
01/2013,109062.0,97993.0,334.352116,0.001912
12/2012,105770.0,93321.0,318.411252,0.00182
11/2012,113258.0,103074.0,351.688488,0.002011
10/2012,119974.0,108931.0,371.672572,0.002125
09/2012,117907.0,109689.0,374.258868,0.00214
08/2012,96974.0,98655.0,336.61086,0.001925
07/2012,95963.0,105079.0,358.529548,0.00205
06/2012,79297.0,97793.0,333.669716,0.001908
05/2012,96390.0,88853.0,303.166436,0.001733
04/2012,114791.0,105738.0,360.778056,0.002063
03/2012,121692.0,100748.0,343.752176,0.001965
02/2012,119094.0,111838.0,381.591256,0.002182
01/2012,117035.0,111382.0,380.035384,0.002173
12/2011,107682.0,101676.0,346.918512,0.001983
11/2011,113495.0,102080.0,348.29696,0.001991
10/2011,117908.0,106414.0,363.084568,0.002076
09/2011,107566.0,102493.0,349.706116,0.001999
08/2011,75528.0,80010.0,272.99412,0.001561
newline
SAYBROOK COLLEGE
04/2014,153506.0,107565.0,367.01178,0.002227
03/2014,151010.0,102172.0,348.610864,0.002115
02/2014,147694.0,107144.0,365.575328,0.002218
01/2014,144922.0,108205.0,369.19546,0.00224
12/2013,134999.0,99817.0,340.575604,0.002067
11/2013,148525.0,107603.0,367.141436,0.002228
10/2013,152966.0,110570.0,377.26484,0.002289
09/2013,156395.0,109320.0,372.99984,0.002263
08/2013,140149.0,84638.0,288.784856,0.001752
07/2013,153620.0,74534.0,254.310008,0.001543
06/2013,118363.0,74063.0,252.702956,0.001533
05/2013,128465.0,90496.0,308.772352,0.001874
04/2013,140106.0,109777.0,374.559124,0.002273
03/2013,144238.0,106880.0,364.67456,0.002213
02/2013,147989.0,113801.0,388.289012,0.002356
01/2013,145920.0,109062.0,372.119544,0.002258
12/2012,150861.0,105770.0,360.88724,0.00219
11/2012,158603.0,113258.0,386.436296,0.002345
10/2012,166137.0,119974.0,409.351288,0.002484
09/2012,166115.0,117907.0,402.298684,0.002441
08/2012,136867.0,96974.0,330.875288,0.002008
07/2012,144145.0,95963.0,327.425756,0.001987
06/2012,122479.0,79297.0,270.561364,0.001642
05/2012,138082.0,96390.0,328.88268,0.001996
04/2012,161115.0,114791.0,391.666892,0.002377
03/2012,149188.0,121692.0,415.213104,0.00252
02/2012,154706.0,119094.0,406.348728,0.002466
01/2012,153341.0,117035.0,399.32342,0.002423
12/2011,144325.0,107682.0,367.410984,0.00223
11/2011,155127.0,113495.0,387.24494,0.00235
10/2011,167303.0,117908.0,402.302096,0.002441
09/2011,165761.0,107566.0,367.015192,0.002227
08/2011,138131.0,75528.0,257.701536,0.001564
newline
SILLIMAN COLLEGE
04/2014,91410.0,153506.0,523.762472,0.002189
03/2014,89087.0,151010.0,515.24612,0.002154
02/2014,88359.0,147694.0,503.931928,0.002106
